Locus_ID,log2FoldChange
LOC105668332,-0.175205222
LOC105668333,0.480215441
LOC105668334,0.237769347
LOC105668335,-0.06601094
LOC105668336,0.129474978
LOC105668337,-0.536823027
LOC105668338,-0.063295149
LOC105668339,0.17234885
LOC105668340,0.566192133
LOC105668341,-0.68866309
LOC105668342,-0.325873644
LOC105668343,-0.024242938
LOC105668344,-0.048498742
LOC105668345,-0.951311014
LOC105668346,0.686765232
LOC105668347,-0.170678049
LOC105668348,0.707834555
LOC105668349,0.553588477
LOC105668350,0.135542006
LOC105668351,0.491194392
LOC105668352,0.541345809
LOC105668353,0.772096068
LOC105668354,-0.286760326
LOC105668355,-0.364822696
LOC105668356,0.531453793
LOC105668357,-0.163574304
LOC105668358,-0.310480859
LOC105668359,-0.126920817
LOC105668360,-0.269858721
LOC105668361,-1.217212306
LOC105668362,-0.241631835
LOC105668363,0.023231683
LOC105668364,0.204995762
LOC105668365,-0.069141096
LOC105668366,0.133217938
LOC105668367,0.697493499
LOC105668368,0.023267867
LOC105668369,-0.224111552
LOC105668370,-0.189734487
LOC105668371,0.031259429
LOC105668372,0.123440519
LOC105668373,0.290833631
LOC105668374,0.116759529
LOC105668375,0.06004276
LOC105668376,0.517389229
LOC105668377,-0.191032158
LOC105668378,-0.322095491
LOC105668379,0.262310737
LOC105668380,0.052295127
LOC105668381,0.295737915
LOC105668382,0.145254007
LOC105668383,0.411680281
LOC105668384,0.103691992
LOC105668385,-0.450931513
LOC105668386,0.904192241
LOC105668387,-0.283847192
LOC105668388,0.158816611
LOC105668389,0.153192745
LOC105668390,0.363270458
LOC105668391,0.334015254
LOC105668392,0.985089196
LOC105668393,-0.215377869
LOC105668394,-0.608424199
LOC105668395,0.079918041
LOC105668396,-0.247237063
LOC105668397,-0.294458971
LOC105668398,0.027415988
LOC105668399,-0.185265319
LOC105668400,-0.103277967
LOC105668401,0.105434488
LOC105668402,0.298042579
LOC105668403,-0.442910356
LOC105668404,-0.149015234
LOC105668405,0.151514289
LOC105668406,-0.027040723
LOC105668407,0.179632837
LOC105668408,0.104465573
LOC105668409,0.455493016
LOC105668410,0.203407767
LOC105668411,-0.257280854
LOC105668412,0.050527323
LOC105668413,0.09362669
LOC105668414,-0.43253678
LOC105668415,-0.330401359
LOC105668416,0.107657294
LOC105668417,-0.356915954
LOC105668418,-0.009484747
LOC105668419,0.044009172
LOC105668420,0.439286772
LOC105668421,0.001519809
LOC105668422,-0.165166637
LOC105668423,-0.486770078
LOC105668424,0.508580549
LOC105668425,0.190641411
LOC105668426,-0.298487019
LOC105668427,-0.062452497
LOC105668428,0.516674039
LOC105668429,0.718508192
LOC105668430,-0.348981326
LOC105668431,7.16E-05
LOC105668432,0.126656774
LOC105668433,-0.021062131
LOC105668434,0.196779225
LOC105668435,0.817126736
LOC105668436,0.204570921
LOC105668437,0.305111992
LOC105668438,-0.140808954
LOC105668439,0.09446182
LOC105668440,-0.12095648
LOC105668441,0.538901056
LOC105668442,0.119256552
LOC105668443,0.173404728
LOC105668444,0.110373421
LOC105668445,0.685620052
LOC105668446,0.038094253
LOC105668447,0.329445083
LOC105668448,1.087314202
LOC105668449,-0.434704766
LOC105668450,-0.268769697
LOC105668451,0.15959253
LOC105668452,0.228050448
LOC105668453,-0.353812715
LOC105668454,0.237162277
LOC105668455,0.173949701
LOC105668456,0.417932649
LOC105668457,0.412845931
LOC105668458,0.166483666
LOC105668459,0.649271707
LOC105668460,0.039285501
LOC105668461,-0.144351887
LOC105668462,0.419774568
LOC105668463,-0.075300206
LOC105668464,0.335459259
LOC105668465,-0.386422193
LOC105668466,0.500970288
LOC105668467,0.132698295
LOC105668468,0.308645062
LOC105668469,0.034601177
LOC105668470,0.017710692
LOC105668471,0.044646391
LOC105668472,0.09585805
LOC105668473,0.211510262
LOC105668474,-0.077869741
LOC105668475,0.185312766
LOC105668476,0.339564388
LOC105668477,-0.362033114
LOC105668478,-0.702527986
LOC105668479,0.04698491
LOC105668480,0.399185443
LOC105668481,-0.265343972
LOC105668482,0.321197164
LOC105668483,-0.146255775
LOC105668484,0.188267254
LOC105668485,-0.014793256
LOC105668486,-0.196249651
LOC105668487,0.439862467
LOC105668488,-0.168258281
LOC105668489,0.200475182
LOC105668490,0.374576754
LOC105668491,-0.768575525
LOC105668493,0.341501426
LOC105668494,0.449561192
LOC105668495,0.019229227
LOC105668496,0.210861898
LOC105668497,0.458693606
LOC105668498,0.05787687
LOC105668499,-0.390084199
LOC105668500,0.06457288
LOC105668501,0.451551433
LOC105668502,-0.123796049
LOC105668503,0.090086714
LOC105668504,0.125130582
LOC105668505,0.594961971
LOC105668506,0.302711798
LOC105668507,-0.025357466
LOC105668508,0.151412127
LOC105668509,0.384619745
LOC105668510,0.35771483
LOC105668511,-0.500808536
LOC105668512,0.003853752
LOC105668513,0.048534785
LOC105668514,0.638925731
LOC105668515,0.461644936
LOC105668516,0.462661276
LOC105668517,0.5298525
LOC105668518,-0.076938248
LOC105668519,0.582482132
LOC105668520,-0.349568093
LOC105668522,0.041431237
LOC105668523,0.237378229
LOC105668524,0.504682665
LOC105668525,-0.082898935
LOC105668526,0.140058508
LOC105668527,0.127580525
LOC105668528,-0.023150775
LOC105668529,0.729633546
LOC105668530,0.541854277
LOC105668531,0.182729238
LOC105668532,0.075626949
LOC105668533,-0.428190455
LOC105668534,-0.022342785
LOC105668535,-0.113119777
LOC105668536,0.795262503
LOC105668537,0.439264056
LOC105668538,-0.37299298
LOC105668539,0.271361218
LOC105668540,0.118899066
LOC105668541,-0.325604685
LOC105668542,-0.03552218
LOC105668543,0.004625854
LOC105668544,0.263476029
LOC105668545,-0.087666211
LOC105668546,0.368305838
LOC105668547,0.07668762
LOC105668548,-0.121556159
LOC105668549,-0.090842995
LOC105668550,0.132740603
LOC105668551,0.229819391
LOC105668552,-0.060781196
LOC105668553,0.419148816
LOC105668554,0.581590523
LOC105668555,0.106625303
LOC105668556,0.570292755
LOC105668557,0.434586891
LOC105668558,0.352119759
LOC105668559,0.090086714
LOC105668560,0.300020035
LOC105668561,0.370647409
LOC105668562,-0.176587306
LOC105668563,0.017735708
LOC105668564,-0.139760919
LOC105668565,0.176986583
LOC105668566,0.586677628
LOC105668567,0.249197791
LOC105668568,0.182819731
LOC105668569,0.444007056
LOC105668570,0.307225116
LOC105668571,-0.049202638
LOC105668572,0.127257583
LOC105668573,-0.069774105
LOC105668574,0.044862774
LOC105668575,0.53184113
LOC105668576,0.090086714
LOC105668577,-0.247846172
LOC105668578,0.197479771
LOC105668579,-0.060587557
LOC105668580,-0.033536073
LOC105668581,1.26733823
LOC105668582,-0.605323211
LOC105668583,0.949895434
LOC105668584,0.593975028
LOC105668585,0.079841254
LOC105668586,0.093735039
LOC105668587,-0.11183467
LOC105668589,0.657902866
LOC105668590,0.612108548
LOC105668591,0.476751857
LOC105668592,0.45451184
LOC105668593,0.723153591
LOC105668595,0.185631805
LOC105668596,0.481390908
LOC105668597,0.459165841
LOC105668598,0.271361218
LOC105668599,0.887647379
LOC105668600,-0.001990872
LOC105668601,0.149033731
LOC105668602,0.460875518
LOC105668603,0.64475137
LOC105668604,0.35628979
LOC105668605,0.233629083
LOC105668606,0.114231034
LOC105668607,0.225998812
LOC105668608,0.320923218
LOC105668609,0.796176525
LOC105668610,-0.239204187
LOC105668611,0.211539955
LOC105668612,-0.184884788
LOC105668613,0.536719695
LOC105668614,0.220396101
LOC105668615,0.405320687
LOC105668616,0.385928861
LOC105668617,0.254848807
LOC105668618,-0.34370618
LOC105668619,0.398616272
LOC105668620,0.622315824
LOC105668621,0.50442914
LOC105668622,0.017735708
LOC105668623,-0.285446759
LOC105668624,0.010060201
LOC105668625,0.158820588
LOC105668626,0.356898886
LOC105668627,0.478371691
LOC105668628,-0.120858353
LOC105668629,0.318347312
LOC105668630,0.368320066
LOC105668631,0.290088277
LOC105668632,-0.227585192
LOC105668633,0.01991947
LOC105668634,-0.368315184
LOC105668635,-1.008054084
LOC105668636,-0.70799233
LOC105668637,-0.462656533
LOC105668638,-0.397157595
LOC105668639,0.058161095
LOC105668640,0.325076312
LOC105668641,0.552175181
LOC105668642,0.457811172
LOC105668643,-0.470101871
LOC105668644,0.174034305
LOC105668645,0.34686562
LOC105668646,-0.256885622
LOC105668647,0.406953535
LOC105668648,-0.365295123
LOC105668649,0.33122684
LOC105668650,-0.086803705
LOC105668651,0.223330123
LOC105668652,-0.434806218
LOC105668653,0.555934692
LOC105668654,0.254670213
LOC105668655,0.371986008
LOC105668656,0.523790663
LOC105668657,0.231030424
LOC105668658,0.340275755
LOC105668659,0.004997839
LOC105668660,0.316423987
LOC105668661,0.452353796
LOC105668662,0.441250112
LOC105668663,0.257888407
LOC105668664,0.259157312
LOC105668665,0.075721509
LOC105668666,0.5000147
LOC105668667,0.679885247
LOC105668668,0.590205748
LOC105668669,0.089095519
LOC105668670,0.39303134
LOC105668671,0.357754423
LOC105668672,0.225469352
LOC105668673,0.338901423
LOC105668674,0.468184894
LOC105668675,0.200331044
LOC105668676,-0.319261134
LOC105668677,0.719585628
LOC105668678,0.079753109
LOC105668680,-0.34036538
LOC105668681,-0.30386647
LOC105668682,0.007486674
LOC105668684,0.055691267
LOC105668685,0.638599522
LOC105668686,0.433422564
LOC105668687,0.528299769
LOC105668688,0.790441345
LOC105668689,-0.295859745
LOC105668690,-0.109870002
LOC105668691,0.231297003
LOC105668692,0.421698131
LOC105668693,-0.252729435
LOC105668694,0.318211067
LOC105668695,0.382954241
LOC105668696,-0.266229624
LOC105668698,0.013848424
LOC105668699,0.075547914
LOC105668700,-0.4261202
LOC105668701,0.239172574
LOC105668702,0.238379726
LOC105668703,1.198098243
LOC105668704,-0.472830794
LOC105668705,0.098231876
LOC105668706,-0.573322731
LOC105668707,-0.171856567
LOC105668708,0.197479771
LOC105668709,0.44039547
LOC105668710,0.510693232
LOC105668711,0.097144717
LOC105668712,0.380565332
LOC105668714,0.512773701
LOC105668715,0.366579417
LOC105668717,0.505969415
LOC105668718,0.75725202
LOC105668719,-0.067002383
LOC105668720,-0.109429522
LOC105668721,0.157313013
LOC105668723,0.585583978
LOC105668724,0.277017063
LOC105668725,0.596063309
LOC105668726,0.691569946
LOC105668727,0.557614923
LOC105668728,0.822755727
LOC105668729,0.065611796
LOC105668730,0.323797759
LOC105668731,-0.090552588
LOC105668732,0.653160724
LOC105668733,0.125918141
LOC105668734,0.392733075
LOC105668735,0.150412535
LOC105668736,-0.205415657
LOC105668737,-0.423377292
LOC105668738,0.683930688
LOC105668739,0.422583329
LOC105668740,0.104344812
LOC105668741,-0.314511024
LOC105668742,-0.224990552
LOC105668743,0.309716103
LOC105668744,0.092734058
LOC105668746,-0.120385004
LOC105668747,0.332316606
LOC105668749,0.374802792
LOC105668750,-0.028133526
LOC105668751,0.166566847
LOC105668752,0.469760674
LOC105668753,-0.164419895
LOC105668754,-0.341180278
LOC105668755,-0.133499794
LOC105668756,0.403868194
LOC105668757,0.327737078
LOC105668758,0.765950229
LOC105668759,-0.243018361
LOC105668760,0.357445655
LOC105668761,-0.436045176
LOC105668762,-0.00397532
LOC105668763,-0.217635819
LOC105668764,0.511520464
LOC105668765,0.589553389
LOC105668766,0.106255399
LOC105668767,0.279733151
LOC105668768,0.10605656
LOC105668769,-0.087039752
LOC105668770,-0.103345024
LOC105668771,-0.310016497
LOC105668772,0.039826937
LOC105668773,0.457418154
LOC105668774,-0.079064952
LOC105668775,0.387498234
LOC105668776,0.843182701
LOC105668777,0.203855282
LOC105668778,-0.135159593
LOC105668779,-0.446668317
LOC105668780,0.538496184
LOC105668781,0.101790259
LOC105668782,-0.476766708
LOC105668783,0.631801936
LOC105668784,0.159359435
LOC105668785,0.230960807
LOC105668786,0.148794028
LOC105668787,0.278378838
LOC105668788,-0.070838444
LOC105668789,-0.016745839
LOC105668790,0.038719559
LOC105668791,-0.580102583
LOC105668792,-0.416489423
LOC105668793,0.454842148
LOC105668794,-0.026785712
LOC105668795,0.140249698
LOC105668796,-0.579455153
LOC105668797,0.006129222
LOC105668798,0.370464283
LOC105668799,-0.059010053
LOC105668800,0.361057854
LOC105668801,-0.33565085
LOC105668802,-0.121597791
LOC105668804,0.135408396
LOC105668805,-0.455460428
LOC105668806,0.144137558
LOC105668807,0.511192778
LOC105668808,0.090680517
LOC105668809,-0.27278946
LOC105668810,0.03264292
LOC105668811,0.019750748
LOC105668812,-0.208397348
LOC105668813,0.420125604
LOC105668814,0.553237622
LOC105668815,-0.029168812
LOC105668816,0.169428469
LOC105668817,-0.574759506
LOC105668818,0.194978503
LOC105668819,-0.184437791
LOC105668820,-0.272299377
LOC105668821,0.768245175
LOC105668822,0.308159859
LOC105668823,-0.007865545
LOC105668824,-0.122814382
LOC105668825,0.314509595
LOC105668826,0.33007522
LOC105668827,0.102638141
LOC105668828,-0.032579301
LOC105668829,0.274870143
LOC105668830,0.321848263
LOC105668831,0.101726155
LOC105668832,-0.20732989
LOC105668833,0.319819226
LOC105668834,-0.337185123
LOC105668835,0.168215961
LOC105668836,0.090086714
LOC105668837,0.044053962
LOC105668838,0.252121529
LOC105668839,0.431464421
LOC105668840,0.586860152
LOC105668841,-0.300937357
LOC105668842,-0.412014332
LOC105668843,0.788207446
LOC105668844,0.472767833
LOC105668845,0.414239034
LOC105668846,0.599014037
LOC105668847,0.643610833
LOC105668848,0.490604024
LOC105668849,0.017735708
LOC105668850,0.468889331
LOC105668851,0.327449138
LOC105668852,-0.070923373
LOC105668853,0.264082719
LOC105668854,-0.092436682
LOC105668855,0.150030488
LOC105668856,0.210271095
LOC105668857,0.261627635
LOC105668858,-0.402729851
LOC105668859,0.152242838
LOC105668860,-0.355113085
LOC105668861,-0.580869219
LOC105668862,0.435927078
LOC105668863,0.326035706
LOC105668864,0.467887294
LOC105668865,0.023401507
LOC105668866,0.144812999
LOC105668867,0.005672547
LOC105668868,-0.083442949
LOC105668869,0.137523984
LOC105668871,0.696840353
LOC105668872,0.269308378
LOC105668873,-1.341117017
LOC105668874,0.110326651
LOC105668875,-0.009852371
LOC105668876,0.635477712
LOC105668877,-0.221355811
LOC105668878,-0.302379607
LOC105668879,0.313959932
LOC105668880,0.207977965
LOC105668881,0.175648206
LOC105668882,0.032204139
LOC105668883,0.095312361
LOC105668884,0.039767494
LOC105668885,0.040146628
LOC105668886,-0.064965389
LOC105668887,0.419440518
LOC105668888,0.243880525
LOC105668889,0.159382881
LOC105668890,-0.317416897
LOC105668891,-0.214693421
LOC105668892,0.017735708
LOC105668893,0.217273474
LOC105668894,0.115468134
LOC105668895,0.471187482
LOC105668896,-0.10149366
LOC105668897,0.201636242
LOC105668898,0.181245227
LOC105668899,-0.387902359
LOC105668900,0.116819467
LOC105668901,0.220060733
LOC105668902,-0.014479823
LOC105668903,0.444219012
LOC105668904,0.214807222
LOC105668905,0.37426695
LOC105668906,0.170554228
LOC105668907,0.368591431
LOC105668908,-0.243274909
LOC105668909,0.418458459
LOC105668910,-1.066730483
LOC105668911,0.036696617
LOC105668912,-0.483717815
LOC105668913,-0.155046844
LOC105668914,-0.008830494
LOC105668915,-0.224436642
LOC105668916,0.309377828
LOC105668918,0.508387602
LOC105668919,-0.329020276
LOC105668920,0.01367364
LOC105668921,0.646074084
LOC105668922,-0.201127081
LOC105668923,0.242042218
LOC105668924,0.140175688
LOC105668925,0.390845405
LOC105668926,0.071747176
LOC105668927,0.284151787
LOC105668928,0.296045972
LOC105668929,0.17434021
LOC105668930,0.490538839
LOC105668931,0.083525852
LOC105668932,0.232727659
LOC105668933,0.073257149
LOC105668934,0.098893879
LOC105668935,0.181113916
LOC105668936,0.623091491
LOC105668937,0.197379215
LOC105668938,0.470910513
LOC105668939,-0.095544913
LOC105668940,-0.210915513
LOC105668941,-0.465603795
LOC105668942,-0.112277134
LOC105668943,-0.274910428
LOC105668944,-0.421317455
LOC105668945,0.05394898
LOC105668946,-0.966287723
LOC105668947,-0.125024979
LOC105668948,0.384275624
LOC105668949,0.100429315
LOC105668950,0.157145592
LOC105668951,-0.163862817
LOC105668952,-0.500824446
LOC105668953,0.383195625
LOC105668954,-0.356532966
LOC105668955,-0.024672247
LOC105668956,0.00115704
LOC105668957,-1.202358756
LOC105668958,0.458656561
LOC105668959,0.014843044
LOC105668960,0.242139924
LOC105668961,0.360903383
LOC105668962,0.692477978
LOC105668963,0.392172616
LOC105668964,-0.478559488
LOC105668965,0.206670072
LOC105668966,-0.287422898
LOC105668967,-0.209765934
LOC105668968,0.305732396
LOC105668969,-0.186997988
LOC105668970,-0.027747649
LOC105668971,-0.638244869
LOC105668972,0.039365973
LOC105668973,0.296832192
LOC105668974,0.191977749
LOC105668975,0.004420988
LOC105668976,0.072981188
LOC105668977,0.196101803
LOC105668978,-0.542267345
LOC105668979,-0.203724827
LOC105668980,0.157738444
LOC105668981,-0.236828512
LOC105668982,0.024564573
LOC105668983,0.094120987
LOC105668984,0.079819473
LOC105668985,-0.037591945
LOC105668986,0.071340193
LOC105668987,-0.076917252
LOC105668988,-0.750966649
LOC105668989,0.084458115
LOC105668990,0.864267057
LOC105668991,0.380235279
LOC105668992,0.100416182
LOC105668993,0.415840786
LOC105668994,0.650956274
LOC105668995,-0.144945838
LOC105668996,0.116978488
LOC105668997,0.80132677
LOC105668998,-0.225181478
LOC105668999,0.700570927
LOC105669000,-0.201357316
LOC105669001,-0.393744511
LOC105669002,-0.512888994
LOC105669003,0.826485974
LOC105669004,0.55632464
LOC105669005,0.472577983
LOC105669006,0.271361218
LOC105669007,0.293119704
LOC105669008,-0.407121344
LOC105669009,0.124974334
LOC105669010,0.353161273
LOC105669011,-0.306481358
LOC105669012,0.08201232
LOC105669013,-0.003971825
LOC105669014,0.124170782
LOC105669015,0.260653112
LOC105669016,0.281696531
LOC105669017,0.209024202
LOC105669018,-0.007170788
LOC105669019,0.243079096
LOC105669020,0.641470571
LOC105669021,0.180895006
LOC105669022,0.274641002
LOC105669023,0.473598475
LOC105669024,0.233469436
LOC105669025,0.534312823
LOC105669026,0.363502811
LOC105669027,0.472128814
LOC105669028,0.174991596
LOC105669029,0.17437975
LOC105669030,0.237541861
LOC105669031,0.502889483
LOC105669032,-0.806696388
LOC105669033,0.396374093
LOC105669034,0.51509971
LOC105669035,0.738903066
